seed,gps_rmse,ekf_rmse,rejected_gps
234,5.406426199776451,0.27850211436653555,1836
235,5.287345225718303,0.2776560847831584,1784
236,5.086427266857817,0.2841225916231811,1652
237,5.154630611863067,0.2967258751118871,1754
238,5.324155183338022,0.3223169207895041,1815
239,5.268120455181622,0.29443900590075606,1779
240,5.183838250199274,0.2789791879630327,1708
241,5.321455237289138,0.2774859455640391,1783
242,5.268517117194556,0.2902458413976555,1739
243,5.286667117131155,0.2779518647463254,1739
244,5.411890809488237,0.27920406157137295,1807
245,5.266303555854357,0.27747614783024593,1758
246,5.153656426196072,0.27868761204157694,1714
247,5.266878606590363,0.28309233850236387,1766
248,5.340709516617311,0.2792317113923153,1725
249,5.367531948918053,0.2782434967393943,1820
250,5.233714836353731,0.2880237340478337,1659
251,5.256488847843418,0.31404371704832457,1739
252,5.251228974826132,0.2855632997968968,1721
253,5.188147211140019,0.3025942977391259,1707
254,5.2370036956732315,0.2775525707697128,1718
255,5.2713128802992735,0.27901409231849605,1726
256,5.262159332377323,9.673614509942295,1935
257,5.342313739089708,0.2976710381851159,1798
258,5.243268232723174,0.2771102324101817,1753
259,5.310987972755424,0.27786754346021314,1807
260,5.347430433510437,0.30343888980603667,1761
261,5.397886320269396,0.2785821169417946,1775
262,5.2238111267443905,0.2773548811962097,1720
263,5.218644465409275,0.27895740285971754,1758
264,5.319242332789787,0.2785818587556531,1726
265,5.082597935691178,0.27787842990722955,1675
266,5.12666301713547,0.27818372079141906,1746
267,5.187290166996833,0.3137884529226024,1739
268,5.286186682600402,0.2781637146222053,1794
269,5.311399900335956,0.2974090058652414,1797
270,5.267447478386143,0.27775926505194654,1805
271,5.167524240422855,0.2781426852007513,1729
272,5.137924791493377,0.27763666379326774,1664
273,5.146169796419663,0.278041038060956,1726
274,5.144495528448092,0.28085685298456825,1661
275,5.267066985418962,0.2800558998289032,1776
276,5.249778761023942,0.27891042064762767,1791
277,5.400413499267823,0.2839475549650553,1817
278,5.341671306701295,0.28928035656675005,1812
279,5.117354527856856,0.2809126056051721,1704
280,5.285923661894666,0.2778763723764904,1767
281,5.317746346004104,0.27851007629541435,1773
282,5.332109384317653,0.2897024451702477,1813
283,5.278211915531671,0.27701734304273723,1774
284,5.386775990690364,0.2787624094832133,1744
285,5.2822696267483185,0.2954628638387214,1780
286,5.307061564368759,0.2914272522905139,1770
287,5.414019488726386,0.2792452280520249,1842
288,5.366793093415375,0.5798627441583384,1815
289,5.304325628377214,0.27863536351230045,1766
290,5.2431679945740095,0.2787360667008961,1723
291,5.077113324530778,0.2767014357214612,1702
292,5.23387592465254,0.30340219267811996,1734
293,5.352747156166306,0.2787353564842126,1762
294,5.31667251712242,0.2778879077990842,1783
295,5.395345060126217,0.415480801094274,1796
296,5.302729590584388,0.2954868653664881,1760
297,5.225810462437438,0.3011417634024511,1728
298,5.4282577051179395,0.29141428240652784,1835
299,5.314840810020067,0.29531177149558596,1746
300,5.2826480966496705,0.2785786461898395,1771
301,5.271448816295015,0.27913940650187963,1768
302,5.211600148377192,7.38094540523318,1829
303,5.270457091428866,0.2782972019029777,1755
304,5.218287620241418,0.3074760709330617,1738
305,5.18434353465972,0.28397099057192754,1698
306,5.315465115516527,0.28090684563376755,1803
307,5.269457558703379,0.2775215097627398,1754
308,5.270999909810162,0.27840857858955714,1764
309,5.254748698271239,0.2903322858858786,1764
310,5.3371859994667865,0.29123503770042275,1802
311,5.271204975351026,0.27766937054527463,1752
312,5.191743435214938,0.3293596804676865,1701
313,5.204705860758299,0.2793096443677091,1744
314,5.132271270426375,1.1393741036954033,1747
315,5.214952211045176,0.2788521479257591,1751
316,5.295401685250403,0.2778660243404113,1758
317,5.215204587546812,0.27831390106525183,1753
318,5.237011989583358,0.27792771833716984,1717
319,5.376616137967828,0.30749689622402,1835
320,5.303279147010546,0.2941481338546509,1775
321,5.096641260876543,0.2777730170644842,1681
322,5.346673350627238,0.2984692409488958,1795
323,5.237112089963987,0.28927470471253947,1727
324,5.245013427146318,0.2787163505393397,1761
325,5.302133215119411,0.30237084468582,1749
326,5.266368035571638,0.2788419999086086,1726
327,5.303054965615608,0.31141096813785496,1727
328,5.3259950330754675,0.28457079819731934,1813
329,5.296344692534048,1.398776535080828,1793
330,5.223363696422903,3.3920816426330433,1834
331,5.3305113990369035,0.2936977034001022,1795
332,5.3509880210998055,0.27832688643882886,1726
333,5.236499716950803,8.91249931688567,1915
334,5.278627482107424,0.27917444932255575,1789
335,5.2720324844276565,0.577735825693459,1801
336,5.408086540716412,0.2785587697195372,1807
337,5.277757008342621,0.27902581128812765,1752
